player_id,sleeper_id,player_name,position,team,adp,canonical_format,source,adp_source_field,retrieved_at,beatadp_player_id,fantasycalc_rank,beatadp_recorded_at,normalized_name,pos_rank
11569,11569,Jarquez Hunter,RB,LAR,240.6,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,65,,2026-08-15,jarquez hunter,62
13311,13311,Chris Bell,WR,MIA,240.9,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,958,,2026-08-15,chris bell,84
12499,12499,Elic Ayomanor,WR,TEN,241.5,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,356,,2026-08-15,elic ayomanor,85
13405,13405,Kaytron Allen,RB,WSH,241.6,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,956,,2026-08-15,kaytron allen,63
4950,4950,Christian Kirk,WR,SF,241.7,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,788,,2026-08-15,christian kirk,86
13275,13275,Ty Simpson,QB,LAR,241.8,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,959,,2026-08-15,ty simpson,31
13317,13317,Ted Hurst,WR,TB,242.3,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,974,,2026-08-15,ted hurst,87
13285,13285,Malachi Fields,WR,NYG,242.4,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,964,,2026-08-15,malachi fields,88
3257,3257,Jacoby Brissett,QB,ARI,243.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,707,,2026-08-15,jacoby brissett,32
8698,8698,Jake Tonges,TE,SF,244.1,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,50,,2026-08-15,jake tonges,31
13347,13347,Demond Claiborne,RB,MIN,245.3,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,963,,2026-08-15,demond claiborne,64
11638,11638,Ricky Pearsall,WR,SF,246.2,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,129,,2026-08-15,ricky pearsall,89
9506,9506,Sean Tucker,RB,TB,247.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,183,,2026-08-15,sean tucker,65
11643,11643,Jaylen Wright,RB,MIA,247.9,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,647,,2026-08-15,jaylen wright,66
13278,13278,Max Klare,TE,LAR,248.8,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,971,,2026-08-15,max klare,32
11627,11627,Troy Franklin,WR,DEN,248.8,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,681,,2026-08-15,troy franklin,90
7090,7090,Darnell Mooney,WR,NYG,249.2,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,67,,2026-08-15,darnell mooney,91
13401,13401,Michael Trigg,TE,DAL,249.7,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,973,,2026-08-15,michael trigg,33
11435,11435,Emanuel Wilson,RB,SEA,250.3,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,125,,2026-08-15,emanuel wilson,67
6803,6803,Brandon Aiyuk,WR,SF,251.4,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,796,,2026-08-15,brandon aiyuk,92
6865,6865,Colby Parkinson,TE,LAR,251.4,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,101,,2026-08-15,colby parkinson,34
4981,4981,Calvin Ridley,WR,TEN,253.2,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,499,,2026-08-15,calvin ridley,93
11589,11589,Trey Benson,RB,ARI,255.2,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,115,,2026-08-15,trey benson,68
6973,6973,J.J. Taylor,RB,,256.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,398,,2026-08-15,j j taylor,69
11073,11073,Thayer Thomas,WR,,264.0,1qb_ppr,BeatADP Sleeper ADP,SLEEPER|PPR|REDRAFT|1QB,2026-08-19T05:18:32.889143+00:00,276,,2026-08-15,thayer thomas,94
