player_id,sleeper_id,player_name,position,team,adp,canonical_format,source,adp_source_field,retrieved_at,beatadp_player_id,fantasycalc_rank,beatadp_recorded_at,normalized_name,pos_rank
8144,8144,Chris Olave,WR,NO,35.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,216,,2026-08-15,chris olave,12
12508,12508,Jaxson Dart,QB,NYG,35.6,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,825,,2026-08-15,jaxson dart,9
10229,10229,Rashee Rice,WR,KC,37.7,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,631,,2026-08-15,rashee rice,13
12517,12517,Colston Loveland,TE,CHI,38.1,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,158,,2026-08-15,colston loveland,3
7523,7523,Trevor Lawrence,QB,JAX,39.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,337,,2026-08-15,trevor lawrence,10
5850,5850,Josh Jacobs,RB,GB,40.4,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,44,,2026-08-15,josh jacobs,13
3294,3294,Dak Prescott,QB,DAL,41.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,429,,2026-08-15,dak prescott,11
4046,4046,Patrick Mahomes,QB,KC,42.3,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,920,,2026-08-15,patrick mahomes,12
8155,8155,Breece Hall,RB,NYJ,43.2,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,138,,2026-08-15,breece hall,14
11563,11563,Bo Nix,QB,DEN,44.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,69,,2026-08-15,bo nix,13
8150,8150,Kyren Williams,RB,LAR,44.8,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,275,,2026-08-15,kyren williams,15
12526,12526,Tetairoa McMillan,WR,CAR,46.7,sf_half_ppr,BeatADP Sleeper ADP,SLEEPER|HALF_PPR|REDRAFT|2QB,2026-08-19T05:18:32.889143+00:00,698,,2026-08-15,tetairoa mcmillan,14
